audio_id,domain
fkn3lni00s182_set182097,"['0.97', '11']"
mjn3lwt00s172_set172027,"['0.54', '3']"
fss3jmh00s099_set099101,"['0.24', '20']"
mkn2ljw01s124_set124065,"['1.17', '7']"
fkw3pes00s185_set185062,"['1.15', '12']"
fkw3pes00s185_set185060,"['0.3', '14']"
fcn3lms00s110_set110047,"['1.27', '13']"
mkn2dhs00s015_set015087,"['0.85', '19']"
mss2msi00s122_set122071,"['1.39', '23']"
mss3lch03s148_set148029,"['1.43', '11']"
fss4ksh00s010_set010052,"['0.21', '5']"
fss4lys00s136_set136041,"['1.23', '12']"
fcb2kej01s109_set109086,"['1.38', '11']"
mcn5jgs00s117_set117066,"['0.85', '8']"
fss2lch01s171_set171046,"['0.42', '9']"
fkw3khj00s078_set078045,"['0.86', '12']"
fjb2ljh00s053_set053100,"['1.16', '6']"
fkn2ley00s124_set124102,"['0.3', '16']"
mss5ssh01s035_set035102,"['1.31', '4']"
fjb2ljh00s053_set053073,"['0.55', '14']"
fss2kmj01s066_set066069,"['0.51', '7']"
mss2pgy00s066_set066082,"['0.97', '11']"
fkn1pjm00s017_set017005,"['1.16', '15']"
fjn4csh00s164_set164070,"['0.67', '21']"
mjn2kgj00s083_set083041,"['0.81', '6']"
fss2kjs00s032_set032008,"['1.34', '10']"
mcn2sdw00s175_set175064,"['0.22', '17']"
fjb3pjy00s106_set106102,"['0.31', '11']"
mkn4jmg00s077_set077019,"['1.22', '4']"
fcn2kmk00s129_set129047,"['0.96', '10']"
mcn3wjs00s105_set105035,"['0.37', '18']"
mkn2ase00s096_set096002,"['1.14', '6']"
mcn2ojp00s049_set049008,"['0.58', '17']"
mkn3jip00s034_set034088,"['0.29', '7']"
fjb2khy00s083_set083102,"['1.42', '17']"
fcb3kms00s127_set127090,"['1.0', '25']"
mkw3lji01s191_set191096,"['0.84', '8']"
fss3yjs00s072_set072080,"['1.08', '6']"
mcn3jkh02s120_set120068,"['0.49', '5']"
fss1bjk00s021_set021085,"['0.26', '23']"
mss4kyc00s041_set041008,"['1.46', '7']"
mkw3jes00s058_set058079,"['1.13', '14']"
mjn2pjh00s127_set127030,"['1.05', '11']"
fcn1khj03s179_set179003,"['0.78', '9']"
mkn3koh01s048_set048101,"['0.53', '19']"
mcn3rhm00s151_set151076,"['0.4', '14']"
fjn3jmj00s107_set107053,"['1.1', '13']"
fss4yhj00s060_set060074,"['1.01', '23']"
fss4hcs00s071_set071013,"['1.23', '19']"
fkw2khj02s122_set122036,"['0.97', '4']"
fss1ksh02s019_set019045,"['0.5', '20']"
mjn2ljy00s196_set196016,"['0.91', '13']"
fcn3lmk00s131_set131011,"['0.47', '11']"
fcn3lmk00s131_set131069,"['1.28', '5']"
fcb3kks00s158_set158089,"['1.38', '3']"
fjb3kmy00s074_set074097,"['0.56', '14']"
fjn3hks00s061_set061099,"['1.03', '12']"
fss5mjs00s057_set057012,"['0.66', '13']"
mss5ssh01s035_set035018,"['1.49', '11']"
mss4lyn00s104_set104092,"['1.21', '21']"
mcn3kgw00s053_set053074,"['0.63', '6']"
fjn2pby00s155_set155019,"['1.12', '9']"
mkn4kjs04s087_set087031,"['0.83', '10']"
fkw3pes00s185_set185046,"['0.54', '3']"
mcn4lbj00s113_set113092,"['0.86', '11']"
mss4lyn00s104_set104056,"['1.2', '5']"
fkw2lsy01s166_set166089,"['1.49', '19']"
mkw3jsm01s200_set200056,"['1.2', '18']"
mss4ljw00s039_set039043,"['1.36', '10']"
fkw3kma00s170_set170062,"['0.94', '17']"
mcn2jjs01s085_set085055,"['1.28', '20']"
mcn3rhm00s151_set151080,"['0.71', '15']"
fkb2ahj00s046_set046104,"['0.35', '9']"
mcn3pjg00s038_set038018,"['1.3', '11']"
mss2ksh05s065_set065033,"['1.25', '6']"
mss4hcy00s021_set021104,"['0.89', '13']"
fss2ljs01s082_set082031,"['1.4', '5']"
fjn3pmj01s134_set134053,"['0.59', '17']"
mss1kpj00s070_set070101,"['0.91', '10']"
fss3pmj00s128_set128082,"['1.16', '11']"
fjn3jks00s040_set040033,"['0.67', '13']"
fss1bjy00s052_set052083,"['1.2', '26']"
fjn3psy00s133_set133063,"['0.43', '20']"
fjn2kel00s130_set130086,"['0.94', '5']"
mss1hwh00s128_set128013,"['0.84', '6']"
fjn2pkr00s050_set050079,"['0.3', '4']"
mss4jkh03s174_set174037,"['0.5', '13']"
fcn5msh00s168_set168056,"['1.48', '12']"
mkn2kkm00s004_set004068,"['0.61', '8']"
fkn3bra00s098_set098077,"['1.1', '15']"
mcn2ojs00s176_set176005,"['0.28', '18']"
mss1kpj00s070_set070051,"['0.36', '5']"
fkw2phs01s165_set165073,"['0.71', '8']"
fkn3pka00s073_set073077,"['0.36', '18']"
mss2hsc00s064_set064059,"['0.53', '12']"
mkn3jyg00s073_set073002,"['0.99', '18']"
mcn2lds00s135_set135100,"['0.35', '26']"
fjb3lbh01s076_set076044,"['0.92', '14']"
fcn3lmk00s131_set131088,"['0.45', '23']"
fjn2jhj01s152_set152047,"['0.79', '15']"
fjb2kem01s095_set095075,"['0.92', '6']"
fcn2kkh01s172_set172015,"['0.79', '7']"
fkn3hmh00s144_set144025,"['1.08', '12']"
fss4jsy03s143_set143053,"['1.14', '20']"
fjn3jks00s040_set040097,"['0.81', '7']"
mcn3ldi00s028_set028057,"['0.81', '13']"
fcn2hij00s117_set117081,"['0.27', '11']"
fcn4ksj00s038_set038021,"['0.33', '17']"
mcn2lyj00s142_set142093,"['0.63', '5']"
mkw2kjh01s054_set054008,"['1.37', '20']"
fjb3lbh01s076_set076050,"['0.94', '17']"
fss3kmj02s163_set163020,"['0.36', '15']"
mkn1kth00s137_set137081,"['0.55', '15']"
fss2emh00s126_set126014,"['0.99', '8']"
mcn2osh00s185_set185052,"['1.3', '17']"
mss2shy01s067_set067055,"['1.44', '8']"
fss3jmh00s099_set099015,"['1.31', '17']"
fkb4lhh00s140_set140038,"['1.03', '11']"
mkn2ase00s096_set096036,"['0.65', '12']"
mss3ktj00s025_set025047,"['0.41', '8']"
fss2chm00s009_set009069,"['0.43', '21']"
mcn4gjh00s194_set194046,"['0.61', '15']"
mkw4cws00s112_set112021,"['0.89', '11']"
fcn3jsy00s013_set013079,"['0.65', '20']"
mcn5jgs00s117_set117028,"['0.75', '5']"
fkw2phs01s165_set165095,"['0.5', '11']"
fjn1ajh00s174_set174102,"['1.5', '11']"
fss4scs00s008_set008033,"['0.41', '10']"
mjn2shr00s114_set114045,"['0.39', '16']"
mkn3koh01s048_set048080,"['0.9', '13']"
fjb3kmy00s074_set074095,"['0.95', '16']"
fss4yhj00s060_set060059,"['1.04', '18']"
fjb1shk00s183_set183059,"['0.57', '14']"
mss3ykh00s022_set022057,"['1.35', '15']"
fkn3jhj00s054_set054039,"['0.92', '12']"
fjn2pkr00s050_set050034,"['0.92', '16']"
fkn3lms01s113_set113049,"['0.84', '8']"
fkn4cks00s034_set034057,"['0.36', '5']"
fkw4kem00s005_set005051,"['1.12', '12']"
fcb5ash00s157_set157008,"['0.41', '9']"
fkn1lyo00s175_set175094,"['0.64', '12']"
mkn2kkm00s004_set004092,"['1.2', '16']"
fkn3jhj00s054_set054080,"['0.24', '7']"
fss3jmh00s099_set099008,"['1.44', '16']"
fkb2lsj00s112_set112043,"['0.93', '3']"
mcn4aib00s197_set197049,"['0.29', '5']"
fss2emh00s126_set126003,"['0.57', '12']"
fkn3bra00s098_set098048,"['1.18', '19']"
fjb3yhs00s012_set012089,"['0.66', '8']"
mjn3sjh01s163_set163042,"['1.48', '18']"
fkn4cks00s034_set034045,"['0.42', '12']"
fcn2kmk00s129_set129075,"['0.77', '12']"
mkn3abc00s024_set024026,"['1.34', '9']"
mjn3lyc00s086_set086015,"['1.48', '10']"
fjb2khy00s083_set083030,"['1.14', '3']"
mkn4csw00s060_set060081,"['0.88', '22']"
mjn3shs00s167_set167038,"['0.64', '7']"
mjn3kbs00s169_set169006,"['1.05', '11']"
fss3hsa00s141_set141060,"['0.97', '18']"
mcn5jgs00s117_set117054,"['0.31', '19']"
fkb2ahj00s046_set046055,"['0.78', '14']"
mss4hcy00s021_set021023,"['0.6', '8']"
mkn3lsw01s046_set046022,"['0.39', '18']"
mjn2jyg01s141_set141018,"['1.35', '10']"
fss2kem02s115_set115029,"['0.28', '28']"
fjb3ohs00s090_set090101,"['1.0', '25']"
mjn3shs00s167_set167091,"['0.48', '7']"
fss3pyj00s191_set191061,"['0.64', '10']"
mss2hhg00s081_set081032,"['1.1', '15']"
mjn2pjh00s127_set127019,"['0.23', '12']"
mcn1lch04s193_set193012,"['0.51', '20']"
fss3kmh01s084_set084096,"['0.24', '4']"
fjb2ssh00s102_set102055,"['0.42', '13']"
mss2pug00s007_set007092,"['0.4', '7']"
mkw2agh00s076_set076048,"['0.49', '13']"
fjn1ajh00s174_set174084,"['1.31', '5']"
fkn3yks00s097_set097023,"['0.88', '15']"
fss2kkh00s055_set055005,"['0.32', '12']"
fjb4jho00s091_set091031,"['0.22', '17']"
mcn2sdw00s175_set175024,"['1.4', '10']"
fcn5msh00s168_set168005,"['1.43', '12']"
mjn2scg00s090_set090050,"['0.96', '14']"
mjn5kwg00s155_set155045,"['1.43', '28']"
fss2lea00s125_set125019,"['1.07', '3']"
mss3ykh00s022_set022001,"['0.88', '15']"
fcn2kmk00s129_set129029,"['0.56', '15']"
mjn2scg00s090_set090070,"['1.32', '5']"
mss3khs03s136_set136060,"['0.76', '29']"
fss2kjs01s037_set037085,"['0.37', '13']"
fjn3psy00s133_set133035,"['1.49', '12']"
mjn2jyg01s141_set141050,"['1.37', '17']"
fss3lkh00s028_set028029,"['0.69', '18']"
mjn3jhg00s059_set059058,"['1.38', '17']"
mcn4ybs00s062_set062069,"['1.1', '10']"
mkw4cws00s112_set112094,"['0.81', '8']"
mss2ksh03s003_set003050,"['1.35', '11']"
fkw2phs01s165_set165042,"['0.95', '20']"
mss1lch02s008_set008089,"['0.99', '6']"
mkn4jmg00s077_set077067,"['0.44', '9']"
fkn3hmh00s144_set144088,"['0.58', '13']"
fjn2ksh01s018_set018055,"['0.91', '5']"
fss3jmh00s099_set099047,"['0.84', '6']"
mkn1kth00s137_set137022,"['1.35', '15']"
fkb2ymh00s016_set016038,"['0.56', '19']"
mjn3phs02s047_set047084,"['0.64', '11']"
fkn3hmh00s144_set144070,"['0.23', '3']"
mkn4jmc00s166_set166079,"['1.19', '21']"
fjb3kjs02s062_set062008,"['0.66', '7']"
fjb3lbh01s076_set076078,"['1.07', '12']"
fss4peo00s004_set004050,"['0.44', '9']"
fkw3kma00s170_set170043,"['1.23', '18']"
fss3jek00s085_set085025,"['0.41', '12']"
mcn3ksy00s026_set026061,"['0.41', '15']"
fss3yhs01s027_set027012,"['0.82', '13']"
mcn4lbj00s113_set113064,"['1.07', '22']"
fjn3ksa00s049_set049055,"['0.32', '10']"
mcn3rhm00s151_set151101,"['1.26', '10']"
mjn3jbc00s179_set179088,"['1.41', '23']"
fjn3ksa00s049_set049063,"['1.28', '23']"
fss2kem02s115_set115046,"['1.26', '22']"
mkn2yjs01s079_set079103,"['0.91', '8']"
fkb1jsh01s177_set177096,"['0.38', '19']"
mjn3kbs01s173_set173095,"['0.79', '12']"
fss3kmh01s084_set084077,"['0.91', '22']"
fcn3cks01s048_set048087,"['1.34', '7']"
mkn3abc00s024_set024032,"['0.5', '14']"
fss3khj01s086_set086031,"['0.56', '13']"
fss4jse00s114_set114036,"['1.4', '13']"
fss4jhk00s148_set148058,"['1.13', '11']"
fkw2lch00s047_set047029,"['0.26', '8']"
mss2kjy00s002_set002044,"['0.76', '9']"
mkw3lwc00s091_set091078,"['1.0', '7']"
fss3yje00s001_set001098,"['0.63', '5']"
fss3kmh01s084_set084031,"['1.43', '9']"
mkn1swj00s078_set078034,"['0.23', '14']"
fkw3kcs00s198_set198055,"['1.37', '15']"
fss3pyj00s191_set191089,"['0.54', '12']"
mkn3kyh01s182_set182089,"['1.3', '9']"
mkw2jch00s005_set005093,"['0.21', '5']"
mss3lch03s148_set148006,"['0.26', '14']"
fss2lea00s125_set125042,"['1.45', '17']"
fkb2ymh00s016_set016075,"['1.49', '7']"
mss3ajh01s013_set013005,"['0.92', '10']"
fss3khs00s003_set003061,"['0.38', '5']"
mss2nsm00s121_set121034,"['0.24', '9']"
mjn2shr00s114_set114061,"['0.7', '12']"
fkw3khj00s078_set078044,"['1.36', '5']"
fkw1cek00s195_set195097,"['0.3', '14']"
mss1bsc00s012_set012083,"['1.28', '14']"
fcn4ksj00s038_set038065,"['0.85', '24']"
mcn3shm00s130_set130089,"['0.65', '26']"
mss2nsm00s121_set121041,"['1.01', '14']"
mkn2kgy00s195_set195071,"['1.33', '10']"
fjn2jms00s150_set150068,"['0.25', '5']"
fjn4cos00s011_set011092,"['0.28', '22']"
mcn3kgw00s053_set053047,"['1.15', '5']"
mjn3lwt00s172_set172039,"['0.62', '11']"
fkn2hsj00s087_set087023,"['0.35', '5']"
fss3yhs01s027_set027078,"['0.22', '16']"
fjn3hks00s061_set061072,"['0.94', '15']"
mcn2ojs00s176_set176010,"['0.92', '6']"
fcn3jsy00s013_set013023,"['1.4', '15']"
fkw4jsh00s154_set154026,"['1.19', '13']"
mss2kjy00s002_set002087,"['0.77', '3']"
mss3kyh00s072_set072071,"['0.82', '12']"
fjn4jms01s153_set153037,"['0.37', '9']"
fcn3jsy00s013_set013055,"['0.79', '9']"
fcn3lms00s110_set110017,"['0.64', '13']"
mkn3njm00s133_set133032,"['1.1', '13']"
mjn2kcs01s056_set056095,"['1.16', '3']"
mss4hcy00s021_set021040,"['0.44', '4']"
fss4ksh00s010_set010053,"['1.02', '30']"
mss1hwh00s128_set128019,"['0.56', '8']"
fss3hhy01s070_set070002,"['1.46', '26']"
fcn1hje00s199_set199014,"['0.32', '8']"
mkn4csw00s060_set060044,"['1.22', '21']"
mcn4hny00s187_set187021,"['1.24', '15']"
mss3hck00s089_set089009,"['0.4', '6']"
mkw3pks01s149_set149036,"['1.11', '25']"
mss3hsw00s074_set074041,"['0.28', '20']"
fkb2ymh00s016_set016003,"['0.29', '11']"
fcn3pej00s139_set139062,"['0.47', '19']"
fcn3lje00s159_set159061,"['0.88', '7']"
mss2ksh05s065_set065001,"['1.12', '12']"
fss3jmh00s099_set099090,"['1.05', '13']"
fss2keh01s067_set067101,"['1.25', '19']"
fcn2oyo00s116_set116017,"['0.54', '8']"
fcn1hje00s199_set199093,"['0.21', '14']"
mkw4ljg00s190_set190061,"['1.49', '16']"
mjn3kjg00s092_set092067,"['0.37', '17']"
mjn3kjg00s092_set092010,"['0.77', '6']"
mcn2sdw00s175_set175050,"['0.32', '19']"
fjb2kem01s095_set095020,"['1.18', '16']"
mss3sjy00s071_set071006,"['0.5', '27']"
fss5mjs00s057_set057030,"['0.65', '20']"
mkw2khr00s050_set050038,"['0.64', '14']"
fkw1cek00s195_set195028,"['0.37', '22']"
fjn1nyr00s190_set190033,"['0.65', '6']"
fkn2ley00s124_set124013,"['0.41', '19']"
mcn3rhm00s151_set151065,"['0.94', '19']"
fjb3lbh01s076_set076066,"['1.34', '7']"
fjn2pkr00s050_set050029,"['0.43', '15']"
fjb4sye00s080_set080046,"['0.95', '14']"
mjn2jiw00s162_set162059,"['1.4', '5']"
mkw3jes00s058_set058090,"['1.27', '14']"
mcn3kss00s144_set144035,"['0.45', '5']"
fcn2lhs00s176_set176002,"['0.46', '7']"
mkn3lsw01s046_set046094,"['1.09', '15']"
fcn1hje00s199_set199095,"['0.73', '12']"
mkn1hgc00s084_set084055,"['0.67', '18']"
mss3kah00s160_set160029,"['0.6', '6']"
fss2keh01s067_set067076,"['1.0', '10']"
mjn3kbs00s169_set169042,"['1.37', '9']"
fss5mjs00s057_set057050,"['0.69', '20']"
fjn2pkr00s050_set050043,"['1.01', '10']"
mkn4jmg00s077_set077058,"['0.65', '16']"
mss1bsc00s012_set012095,"['1.35', '22']"
fss4jse00s114_set114067,"['0.39', '11']"
mss4ybh00s107_set107054,"['0.35', '10']"
mkn2dhs00s015_set015017,"['0.85', '8']"
fss1jsk00s092_set092089,"['0.55', '11']"
mss1kpj00s070_set070075,"['1.32', '11']"
mcn4lbj00s113_set113061,"['1.25', '16']"
mss1hwh00s128_set128102,"['0.39', '26']"
mjn4ahs00s145_set145018,"['1.21', '13']"
fss3khs00s003_set003094,"['0.83', '15']"
mjn3lwt00s172_set172099,"['1.28', '15']"
fcn5msh00s168_set168071,"['0.63', '4']"
mkn2htw00s134_set134009,"['1.38', '9']"
fss2cyh00s056_set056035,"['0.79', '6']"
mss2lsm00s011_set011058,"['0.24', '8']"
fcb1khh01s184_set184032,"['1.3', '7']"
mss3kjp00s094_set094060,"['1.48', '30']"
mkn3jws00s043_set043079,"['0.33', '13']"
mkn3lsw01s046_set046066,"['0.27', '11']"
fkn3hej00s104_set104061,"['1.14', '20']"
fkn3kse00s041_set041089,"['1.07', '12']"
mjn3sjh01s163_set163015,"['1.05', '15']"
fkn2jsy02s065_set065093,"['1.36', '29']"
fss3kmj02s163_set163003,"['0.26', '8']"
fkb4keh00s031_set031085,"['0.27', '16']"
mss4eks00s017_set017038,"['1.17', '12']"
fss2hyl00s058_set058046,"['0.87', '18']"
fjb4koh00s075_set075067,"['1.41', '6']"
mjn4ahs00s145_set145044,"['1.46', '29']"
fss3kmh00s015_set015062,"['0.33', '19']"
fkn2lho00s100_set100012,"['0.94', '10']"
mss3khs03s136_set136013,"['0.48', '28']"
mss3hsw00s074_set074048,"['0.22', '6']"
mjn3sjh01s163_set163039,"['0.76', '5']"
fkn3hsh00s156_set156046,"['1.28', '22']"
fss5mjs00s057_set057028,"['0.26', '10']"
mkw3pks01s149_set149030,"['0.48', '23']"
fkn3kja00s160_set160038,"['0.57', '23']"
fss2lsy00s146_set146055,"['0.21', '12']"
mjn5kwg00s155_set155100,"['0.59', '13']"
fjn1ajh00s174_set174073,"['0.48', '11']"
fkw3khj00s078_set078047,"['1.11', '8']"
fcn3cks01s048_set048010,"['0.78', '12']"
fss1ksh02s019_set019027,"['1.32', '7']"
fss2pkh00s094_set094058,"['1.04', '14']"
mjn1hjw00s118_set118014,"['1.44', '8']"
mcn2lds00s135_set135013,"['1.12', '16']"
mkw3jes00s058_set058080,"['0.75', '15']"
mss3kjy01s099_set099006,"['0.64', '8']"
fss2hyj00s036_set036072,"['0.31', '13']"
mkn4csw00s060_set060047,"['0.56', '5']"
fss3khj01s086_set086065,"['1.01', '22']"
mjn2kcs01s056_set056035,"['0.87', '8']"
mkn4kbj00s097_set097075,"['0.58', '12']"
mss4ybd00s082_set082097,"['0.89', '16']"
mjn3ksh04s052_set052084,"['0.7', '6']"
fss4jsy03s143_set143064,"['0.43', '12']"
mjn2pjh00s127_set127092,"['1.42', '17']"
fkw3hhy00s039_set039085,"['1.13', '11']"
fss3sjw00s096_set096067,"['0.21', '15']"
mcn2lyj00s142_set142062,"['0.86', '15']"
fcn3lci00s118_set118095,"['0.51', '21']"
fss2lea00s125_set125091,"['0.54', '21']"
fkn3pka00s073_set073066,"['0.87', '19']"
mcn3wjs00s105_set105034,"['1.36', '7']"
mjn3sjh01s163_set163004,"['1.13', '25']"
mss2lsm00s011_set011102,"['0.82', '9']"
mcn4aib00s197_set197098,"['1.28', '17']"
mjn2scg00s090_set090049,"['0.53', '9']"
fss3lkh00s028_set028101,"['0.63', '5']"
fjn3kyo00s119_set119074,"['0.24', '9']"
mss2hhg00s081_set081045,"['1.29', '5']"
fjn3psy00s133_set133075,"['0.28', '14']"
mjn4ysh00s037_set037075,"['0.55', '18']"
mjn3lwt00s172_set172017,"['0.59', '16']"
mkn2ase00s096_set096071,"['1.21', '8']"
mcn3rhm00s151_set151011,"['1.45', '6']"
fcb2kej01s109_set109085,"['0.86', '6']"
mss4hcy00s021_set021064,"['0.21', '8']"
fkn3lms01s113_set113103,"['0.34', '11']"
fjn2jms00s150_set150050,"['0.76', '19']"
fcn4jbs00s042_set042059,"['0.9', '10']"
mkn4csw00s060_set060020,"['1.06', '7']"
fkw3hsh01s188_set188010,"['1.48', '18']"
fkn2jjs00s051_set051040,"['0.98', '14']"
mjn3jhg00s059_set059048,"['0.5', '3']"
mjn5kcr00s106_set106016,"['0.88', '13']"
fss2ljs01s082_set082047,"['0.46', '5']"
mss3jhs00s093_set093071,"['1.05', '26']"
fcn5msh00s168_set168078,"['1.49', '11']"
fjn4jms01s153_set153035,"['1.24', '15']"
mkw4cws00s112_set112023,"['1.15', '9']"
mjn2chj00s126_set126056,"['1.22', '16']"
fkw3lsh00s035_set035014,"['1.41', '20']"
mcn2hsh02s057_set057059,"['1.02', '20']"
mcn1lsg00s010_set010103,"['1.38', '10']"
fkn2jsy02s065_set065045,"['0.62', '13']"
mss3kjy01s099_set099028,"['0.81', '16']"
fss3pks00s029_set029093,"['0.64', '19']"
fcn1hje00s199_set199092,"['1.32', '3']"
mss3cwl00s088_set088019,"['0.5', '4']"
fkn4ceh00s189_set189060,"['1.16', '16']"
mjn2hhs01s016_set016012,"['1.32', '5']"
fkb2lsj00s112_set112066,"['0.68', '20']"
mss4ljw00s039_set039002,"['0.76', '7']"
mjn2ljy00s196_set196030,"['0.65', '26']"
mss3kah00s160_set160089,"['1.12', '26']"
mjn2chj00s126_set126026,"['1.12', '11']"
mkn4kjs04s087_set087002,"['1.32', '16']"
fss4lys00s136_set136096,"['1.02', '13']"
fjn3pmj01s134_set134081,"['1.17', '7']"
mss2pgy00s066_set066097,"['0.51', '19']"
fjn2pkr00s050_set050067,"['1.0', '25']"
mss3ktj00s025_set025042,"['1.37', '9']"
fkn2hsj00s087_set087091,"['0.45', '24']"
mcn2ojs00s176_set176078,"['1.39', '8']"
fjb2khy00s083_set083091,"['0.97', '15']"
fkb2ymh00s016_set016098,"['0.61', '13']"
mss2bjh00s001_set001001,"['0.45', '11']"
mkn2kcy00s069_set069095,"['1.06', '17']"
mkn4phc00s115_set115004,"['0.65', '7']"
fkw3yhj01s194_set194097,"['1.47', '18']"
mkw3jsm01s200_set200045,"['0.63', '8']"
fjn2pkr00s050_set050100,"['0.96', '16']"
fkb4lhh00s140_set140075,"['1.19', '24']"
fkw1kke00s196_set196085,"['0.55', '9']"
fcn1sjr00s192_set192046,"['1.03', '8']"
mjn2kgj00s083_set083077,"['1.15', '20']"
fjn4cos00s011_set011016,"['0.8', '17']"
fkn3kse00s041_set041025,"['0.3', '13']"
fkw4kem00s005_set005044,"['0.31', '12']"
fjn2pby00s155_set155020,"['1.42', '20']"
mss2nys00s006_set006041,"['1.4', '14']"
fss2ljk00s024_set024026,"['0.84', '6']"
mss3kjs05s147_set147028,"['0.89', '9']"
mss2hhg00s081_set081053,"['0.89', '11']"
mkw3lji01s191_set191034,"['1.16', '10']"
fkn2smh00s120_set120071,"['1.03', '6']"
fjn3pbk00s135_set135027,"['0.76', '4']"
fjb4sye00s080_set080102,"['0.86', '8']"
fkn2hsj00s087_set087084,"['1.37', '20']"
mss4hcy00s021_set021105,"['0.2', '14']"
mkn2kjs03s027_set027043,"['1.17', '6']"
mkn2kgy00s195_set195027,"['0.67', '3']"
fkn4cks00s034_set034083,"['0.43', '7']"
mss4lhs01s168_set168076,"['0.85', '15']"
fcn3lje00s159_set159085,"['1.19', '11']"
fss2kem02s115_set115017,"['0.51', '3']"
fcb5ash00s157_set157014,"['1.42', '4']"
mjn2jss00s068_set068011,"['1.13', '19']"
mkn2kjs03s027_set027035,"['0.97', '14']"
mjn2hhs01s016_set016094,"['0.62', '5']"
mss3kjh02s156_set156004,"['1.46', '16']"
mss4jkh03s174_set174022,"['1.12', '11']"
mjn2kcs01s056_set056073,"['1.44', '9']"
fkn3pka00s073_set073082,"['1.4', '12']"
fjb4sye00s080_set080037,"['1.1', '24']"
fkw2phs01s165_set165028,"['0.26', '7']"
mkn4csw00s060_set060071,"['0.82', '15']"
mss2pjg01s063_set063088,"['1.25', '9']"
fkb2lsj00s112_set112094,"['0.82', '15']"
mkn3kog00s032_set032035,"['0.44', '10']"
fss2kjs00s032_set032055,"['0.63', '22']"
fkn3lms01s113_set113002,"['0.78', '13']"
fjb4jho00s091_set091001,"['1.38', '17']"
mss2bjh00s001_set001004,"['0.9', '9']"
mss2hhg00s081_set081035,"['1.42', '10']"
fcn2kjh00s180_set180051,"['0.94', '9']"
mjn2kgj00s083_set083063,"['1.44', '22']"
fss4jse00s114_set114083,"['1.35', '11']"
mkw2khr00s050_set050080,"['0.54', '20']"
mcn2ojp00s049_set049068,"['1.11', '17']"
mkw3lwc00s091_set091019,"['0.76', '11']"
mcn2ojp00s049_set049074,"['0.32', '5']"
mss2psj01s061_set061093,"['0.6', '7']"
fcn4jbs00s042_set042096,"['1.12', '11']"
fkw1kke00s196_set196103,"['0.82', '25']"
mkn3jyg00s073_set073061,"['1.14', '18']"
fkn1syl00s178_set178051,"['0.27', '8']"
mjn1hjw00s118_set118042,"['0.51', '10']"
fss3kmh01s084_set084041,"['1.38', '12']"
fkn3hsh00s156_set156036,"['1.48', '6']"
mjn4hbs00s170_set170026,"['0.38', '10']"
fcb1khh01s184_set184010,"['1.47', '17']"
mjn3kjg00s092_set092007,"['1.37', '12']"
mkw3jes00s058_set058049,"['0.75', '13']"
mjn1jst00s189_set189033,"['1.47', '9']"
mkw4oys00s119_set119047,"['0.8', '14']"
mjn4jha00s031_set031058,"['0.52', '17']"
fss3lkh00s028_set028012,"['0.44', '9']"
fkb2smj00s059_set059051,"['0.39', '5']"
fss2kwi00s026_set026066,"['0.57', '9']"
mkw4hym00s199_set199053,"['0.33', '8']"
mkn3njm00s133_set133073,"['0.48', '7']"
mss3jyj01s146_set146001,"['0.41', '14']"
mcn2pms00s131_set131042,"['1.2', '19']"
mcn3sgs00s036_set036102,"['0.88', '13']"
fss4jhk00s148_set148016,"['0.78', '8']"
mss2nys00s006_set006090,"['1.46', '5']"
mjn3lji00s100_set100051,"['1.05', '15']"
mss2msi00s122_set122060,"['1.46', '9']"
mcn3ksy00s026_set026007,"['0.57', '8']"
mjn3lbj01s152_set152046,"['0.32', '20']"
fss2keh01s067_set067103,"['0.69', '25']"
mjn2chj00s126_set126055,"['0.4', '15']"
mcn2lds00s135_set135068,"['0.79', '5']"
mjn2jiw00s162_set162055,"['0.34', '27']"
fss3jmk00s167_set167059,"['1.18', '25']"
fkw1kke00s196_set196014,"['0.36', '16']"
fss2kjs01s037_set037054,"['0.41', '20']"
fcn3ljs00s081_set081007,"['0.64', '28']"
mjn1hjw00s118_set118097,"['0.85', '3']"
mjn2pjh00s127_set127045,"['1.39', '16']"
mkn3jws00s043_set043027,"['0.46', '9']"
fjn1nyr00s190_set190026,"['0.99', '13']"
fcn3lje00s159_set159097,"['0.54', '13']"
fcn4ksj00s038_set038025,"['0.58', '11']"
mss3ysm00s019_set019013,"['0.39', '17']"
fkn3lni00s182_set182006,"['1.18', '14']"
mcn5jgs00s117_set117040,"['0.2', '17']"
mss2ksh05s065_set065038,"['1.3', '25']"
mkn4jmg00s077_set077086,"['1.03', '13']"
mkn3njm00s133_set133076,"['0.98', '12']"
mss3hsw00s074_set074096,"['0.43', '9']"
mss2kdh00s125_set125022,"['1.35', '9']"
fkn4cks00s034_set034027,"['1.43', '7']"
mkn2kgy00s195_set195033,"['0.67', '18']"
mkn3ejs00s095_set095071,"['1.48', '5']"
mkn2kgy00s195_set195097,"['0.74', '5']"
mss4kyc00s041_set041016,"['0.63', '8']"
mss4jkh03s174_set174048,"['0.72', '16']"
fkn2hsj00s087_set087041,"['1.05', '21']"
fjn3lbh00s063_set063055,"['1.17', '22']"
fss2ljs01s082_set082038,"['0.25', '11']"
fjb2khy00s083_set083025,"['0.87', '20']"
mkw1ljh01s177_set177097,"['0.43', '15']"
