audio_id,domain
8108-274318-0007_9,"['SNR: 9']"
4788-91208-0012_-9,"['SNR: -9']"
2182-181183-0000_9,"['SNR: 9']"
198-209-0001_0,"['SNR: 0']"
1263-139804-0024_-9,"['SNR: -9']"
2817-142371-0054_7,"['SNR: 7']"
118-47824-0010_3,"['SNR: 3']"
3259-158083-0004_2,"['SNR: 2']"
8051-119902-0019_0,"['SNR: 0']"
4160-11550-0022_7,"['SNR: 7']"
696-93314-0063_-14,"['SNR: -14']"
2843-152918-0050_9,"['SNR: 9']"
163-122947-0014_0,"['SNR: 0']"
8324-286682-0020_0,"['SNR: 0']"
3436-172162-0038_-12,"['SNR: -12']"
201-122255-0017_3,"['SNR: 3']"
6081-41998-0009_-5,"['SNR: -5']"
4898-28461-0009_9,"['SNR: 9']"
6818-76332-0016_-12,"['SNR: -12']"
5808-48608-0031_-13,"['SNR: -13']"
7278-91083-0023_-12,"['SNR: -12']"
3112-9555-0018_-9,"['SNR: -9']"
8580-287363-0015_-8,"['SNR: -8']"
3879-174923-0038_-12,"['SNR: -12']"
5163-39921-0013_-4,"['SNR: -4']"
2843-152918-0100_-15,"['SNR: -15']"
298-126790-0013_-10,"['SNR: -10']"
4214-7146-0011_-13,"['SNR: -13']"
5561-41616-0008_-12,"['SNR: -12']"
3242-67153-0037_-2,"['SNR: -2']"
669-129061-0075_-14,"['SNR: -14']"
328-129766-0026_-12,"['SNR: -12']"
1594-135914-0062_7,"['SNR: 7']"
5163-39921-0056_-11,"['SNR: -11']"
7178-34644-0066_8,"['SNR: 8']"
5688-15787-0043_-14,"['SNR: -14']"
6367-65536-0036_7,"['SNR: 7']"
1355-39947-0037_-8,"['SNR: -8']"
211-122442-0060_3,"['SNR: 3']"
7367-86737-0003_2,"['SNR: 2']"
460-172359-0026_8,"['SNR: 8']"
3440-171009-0000_-2,"['SNR: -2']"
302-123516-0016_4,"['SNR: 4']"
2764-36616-0015_-9,"['SNR: -9']"
5049-25947-0072_6,"['SNR: 6']"
4214-7146-0016_1,"['SNR: 1']"
4137-11702-0059_-2,"['SNR: -2']"
150-126112-0013_7,"['SNR: 7']"
1455-134435-0021_8,"['SNR: 8']"
3982-178459-0062_3,"['SNR: 3']"
1034-121119-0057_-11,"['SNR: -11']"
198-129977-0005_-14,"['SNR: -14']"
8088-284756-0107_-8,"['SNR: -8']"
2817-142380-0005_-7,"['SNR: -7']"
2416-152139-0029_-7,"['SNR: -7']"
1246-124548-0042_8,"['SNR: 8']"
298-126791-0032_8,"['SNR: 8']"
8747-293952-0064_-7,"['SNR: -7']"
4088-158077-0063_5,"['SNR: 5']"
1455-138263-0024_4,"['SNR: 4']"
103-1241-0008_-3,"['SNR: -3']"
3607-29116-0004_-4,"['SNR: -4']"
887-123290-0027_-5,"['SNR: -5']"
3879-174923-0039_0,"['SNR: 0']"
322-124146-0007_-4,"['SNR: -4']"
6272-70168-0011_1,"['SNR: 1']"
911-128684-0052_-11,"['SNR: -11']"
5049-25947-0075_4,"['SNR: 4']"
8108-274318-0004_1,"['SNR: 1']"
39-121914-0040_2,"['SNR: 2']"
3240-131232-0009_-12,"['SNR: -12']"
7226-86965-0027_1,"['SNR: 1']"
3807-4923-0045_0,"['SNR: 0']"
2289-152253-0018_8,"['SNR: 8']"
8797-294123-0028_-13,"['SNR: -13']"
3168-173564-0031_-13,"['SNR: -13']"
163-122947-0070_-10,"['SNR: -10']"
254-12312-0008_4,"['SNR: 4']"
458-126290-0011_3,"['SNR: 3']"
2691-156755-0031_5,"['SNR: 5']"
460-172359-0086_0,"['SNR: 0']"
1624-168623-0007_1,"['SNR: 1']"
6078-54013-0048_10,"['SNR: 10']"
8425-287387-0026_-14,"['SNR: -14']"
8098-278252-0003_5,"['SNR: 5']"
1841-159771-0010_-5,"['SNR: -5']"
8797-294123-0086_4,"['SNR: 4']"
8629-261140-0035_-14,"['SNR: -14']"
6209-34601-0028_-5,"['SNR: -5']"
5163-18515-0030_-13,"['SNR: -13']"
8123-275209-0011_7,"['SNR: 7']"
7226-86964-0056_1,"['SNR: 1']"
1970-10594-0027_8,"['SNR: 8']"
87-121553-0090_-10,"['SNR: -10']"
118-47824-0085_0,"['SNR: 0']"
4267-72637-0014_-14,"['SNR: -14']"
1235-135883-0004_3,"['SNR: 3']"
5390-30096-0025_9,"['SNR: 9']"
5192-19397-0072_0,"['SNR: 0']"
6081-42010-0009_6,"['SNR: 6']"
3436-172162-0023_10,"['SNR: 10']"
6925-80680-0039_9,"['SNR: 9']"
7226-86964-0010_-6,"['SNR: -6']"
60-121082-0010_0,"['SNR: 0']"
7511-102420-0027_-15,"['SNR: -15']"
2989-138035-0052_5,"['SNR: 5']"
1553-140047-0020_6,"['SNR: 6']"
7113-86041-0019_-3,"['SNR: -3']"
4406-16882-0047_-15,"['SNR: -15']"
4297-13009-0039_0,"['SNR: 0']"
5867-48852-0086_7,"['SNR: 7']"
302-123516-0034_2,"['SNR: 2']"
39-121915-0006_6,"['SNR: 6']"
405-130895-0037_5,"['SNR: 5']"
4813-248641-0010_-7,"['SNR: -7']"
3857-180923-0009_-1,"['SNR: -1']"
5049-25947-0019_-11,"['SNR: -11']"
1594-135914-0077_-5,"['SNR: -5']"
669-129061-0026_-9,"['SNR: -9']"
2843-152918-0059_9,"['SNR: 9']"
831-130739-0056_-15,"['SNR: -15']"
426-122821-0017_7,"['SNR: 7']"
7517-100442-0026_-9,"['SNR: -9']"
426-122821-0020_-11,"['SNR: -11']"
8609-262281-0043_-12,"['SNR: -12']"
2182-181183-0031_-7,"['SNR: -7']"
3235-28452-0013_-1,"['SNR: -1']"
7859-102519-0053_-6,"['SNR: -6']"
6880-216547-0023_9,"['SNR: 9']"
289-121665-0040_-4,"['SNR: -4']"
6437-66173-0034_-12,"['SNR: -12']"
27-123349-0003_-6,"['SNR: -6']"
1263-141777-0033_0,"['SNR: 0']"
8095-274346-0030_-11,"['SNR: -11']"
307-127535-0006_-5,"['SNR: -5']"
405-130895-0023_10,"['SNR: 10']"
2384-152900-0026_1,"['SNR: 1']"
302-123516-0024_8,"['SNR: 8']"
887-123289-0031_7,"['SNR: 7']"
39-121914-0056_-13,"['SNR: -13']"
3240-131232-0005_-4,"['SNR: -4']"
3240-131232-0022_-6,"['SNR: -6']"
7178-34645-0008_-10,"['SNR: -10']"
6272-70191-0011_-14,"['SNR: -14']"
7190-90542-0021_8,"['SNR: 8']"
8465-246947-0016_-7,"['SNR: -7']"
118-47824-0069_-10,"['SNR: -10']"
446-123502-0015_9,"['SNR: 9']"
1970-10594-0026_-14,"['SNR: -14']"
911-128684-0057_-2,"['SNR: -2']"
7113-86041-0084_-11,"['SNR: -11']"
5456-58161-0017_-1,"['SNR: -1']"
8108-280359-0007_-6,"['SNR: -6']"
1926-147987-0020_7,"['SNR: 7']"
1963-142393-0021_-9,"['SNR: -9']"
125-121124-0073_6,"['SNR: 6']"
1578-140049-0018_-6,"['SNR: -6']"
1963-142393-0016_-11,"['SNR: -11']"
6081-42010-0006_-10,"['SNR: -10']"
6563-285357-0001_0,"['SNR: 0']"
730-358-0037_-8,"['SNR: -8']"
1246-124550-0000_8,"['SNR: 8']"
150-126112-0012_5,"['SNR: 5']"
481-123719-0011_-15,"['SNR: -15']"
2196-170151-0024_5,"['SNR: 5']"
5393-19218-0027_-12,"['SNR: -12']"
1455-138263-0041_-8,"['SNR: -8']"
8425-287387-0006_9,"['SNR: 9']"
4195-17507-0016_2,"['SNR: 2']"
32-21634-0004_1,"['SNR: 1']"
4018-103416-0000_9,"['SNR: 9']"
8312-279790-0023_-14,"['SNR: -14']"
7794-295955-0006_-15,"['SNR: -15']"
1898-145720-0014_-9,"['SNR: -9']"
302-123504-0037_-9,"['SNR: -9']"
32-4137-0022_0,"['SNR: 0']"
458-126290-0012_-12,"['SNR: -12']"
2159-179157-0015_-8,"['SNR: -8']"
248-130644-0001_8,"['SNR: 8']"
2910-131096-0093_-15,"['SNR: -15']"
8312-279791-0051_-15,"['SNR: -15']"
2952-408-0028_-2,"['SNR: -2']"
3374-298026-0021_-6,"['SNR: -6']"
3607-135982-0014_-1,"['SNR: -1']"
5022-29411-0030_10,"['SNR: 10']"
8123-275216-0002_2,"['SNR: 2']"
6437-66172-0016_-8,"['SNR: -8']"
1502-122619-0054_8,"['SNR: 8']"
3235-28433-0019_4,"['SNR: 4']"
8630-305212-0035_-10,"['SNR: -10']"
6272-70168-0026_-2,"['SNR: -2']"
3214-167602-0009_-2,"['SNR: -2']"
1235-135887-0023_1,"['SNR: 1']"
3112-9555-0068_3,"['SNR: 3']"
2518-154825-0003_-1,"['SNR: -1']"
8465-246947-0019_0,"['SNR: 0']"
3440-171006-0002_-3,"['SNR: -3']"
4051-10927-0005_-3,"['SNR: -3']"
5561-39621-0012_-15,"['SNR: -15']"
4859-26870-0003_4,"['SNR: 4']"
6925-80680-0031_2,"['SNR: 2']"
7067-76047-0026_3,"['SNR: 3']"
60-121082-0050_-3,"['SNR: -3']"
4297-13006-0038_4,"['SNR: 4']"
831-130746-0040_2,"['SNR: 2']"
8629-261139-0063_0,"['SNR: 0']"
8095-274346-0054_-5,"['SNR: -5']"
3486-166424-0015_-6,"['SNR: -6']"
254-127705-0000_1,"['SNR: 1']"
3983-5331-0053_9,"['SNR: 9']"
2007-132570-0042_-6,"['SNR: -6']"
3259-158083-0060_10,"['SNR: 10']"
1355-39947-0085_-12,"['SNR: -12']"
6415-100596-0026_4,"['SNR: 4']"
696-93314-0000_-2,"['SNR: -2']"
125-121124-0084_8,"['SNR: 8']"
1898-145724-0032_-7,"['SNR: -7']"
3259-158083-0000_5,"['SNR: 5']"
3112-9555-0090_-3,"['SNR: -3']"
6415-100596-0009_0,"['SNR: 0']"
1963-147036-0035_5,"['SNR: 5']"
403-126855-0027_-7,"['SNR: -7']"
6880-216547-0031_-12,"['SNR: -12']"
2002-139469-0016_-15,"['SNR: -15']"
8468-286673-0021_-8,"['SNR: -8']"
32-4137-0026_-7,"['SNR: -7']"
8747-293952-0027_10,"['SNR: 10']"
6836-76549-0006_9,"['SNR: 9']"
6531-61334-0127_-11,"['SNR: -11']"
3168-173565-0014_-10,"['SNR: -10']"
481-123720-0032_9,"['SNR: 9']"
198-209-0014_-14,"['SNR: -14']"
8051-295385-0004_-12,"['SNR: -12']"
200-126784-0001_2,"['SNR: 2']"
322-124147-0004_6,"['SNR: 6']"
7517-100442-0014_4,"['SNR: 4']"
5688-41232-0017_8,"['SNR: 8']"
5456-62043-0009_-6,"['SNR: -6']"
6081-41997-0007_-10,"['SNR: -10']"
6476-57446-0041_2,"['SNR: 2']"
7302-86815-0029_-13,"['SNR: -13']"
7635-105661-0033_-13,"['SNR: -13']"
211-122425-0028_-14,"['SNR: -14']"
2910-131096-0048_-1,"['SNR: -1']"
7794-295955-0015_-14,"['SNR: -14']"
1502-122615-0012_-4,"['SNR: -4']"
403-128339-0001_7,"['SNR: 7']"
6925-80680-0058_-11,"['SNR: -11']"
1594-135914-0109_6,"['SNR: 6']"
3607-29116-0044_0,"['SNR: 0']"
730-360-0024_5,"['SNR: 5']"
250-140277-0015_3,"['SNR: 3']"
7264-92310-0023_3,"['SNR: 3']"
1363-135842-0030_-1,"['SNR: -1']"
7078-271888-0015_10,"['SNR: 10']"
3982-182255-0015_-14,"['SNR: -14']"
5022-29411-0017_4,"['SNR: 4']"
2289-152253-0022_6,"['SNR: 6']"
6531-61334-0022_-12,"['SNR: -12']"
6836-76549-0023_10,"['SNR: 10']"
6181-216552-0004_0,"['SNR: 0']"
4406-16883-0031_9,"['SNR: 9']"
3830-12529-0004_-6,"['SNR: -6']"
302-123523-0029_3,"['SNR: 3']"
3723-171631-0019_1,"['SNR: 1']"
1183-128659-0011_-1,"['SNR: -1']"
4362-15663-0085_-10,"['SNR: -10']"
8014-112586-0005_-15,"['SNR: -15']"
254-127705-0026_5,"['SNR: 5']"
8324-286683-0031_9,"['SNR: 9']"
3526-175658-0005_7,"['SNR: 7']"
909-131044-0011_-6,"['SNR: -6']"
7794-295948-0026_-6,"['SNR: -6']"
7517-100429-0024_1,"['SNR: 1']"
4137-11702-0057_-4,"['SNR: -4']"
1963-142393-0023_3,"['SNR: 3']"
4214-7146-0061_-11,"['SNR: -11']"
405-130895-0019_10,"['SNR: 10']"
3947-13262-0043_-9,"['SNR: -9']"
1069-133699-0004_6,"['SNR: 6']"
8425-287387-0029_-15,"['SNR: -15']"
696-92939-0039_-11,"['SNR: -11']"
3168-173565-0011_1,"['SNR: 1']"
7078-271888-0001_3,"['SNR: 3']"
2843-152918-0061_-7,"['SNR: -7']"
163-122947-0065_-10,"['SNR: -10']"
412-126975-0059_8,"['SNR: 8']"
2817-142371-0001_9,"['SNR: 9']"
5789-57195-0026_6,"['SNR: 6']"
322-124147-0033_-15,"['SNR: -15']"
6367-74004-0025_-11,"['SNR: -11']"
3857-182315-0040_-11,"['SNR: -11']"
1246-124550-0002_-2,"['SNR: -2']"
6836-61803-0033_-13,"['SNR: -13']"
2196-170379-0027_-7,"['SNR: -7']"
1447-130550-0009_-14,"['SNR: -14']"
7794-295947-0024_0,"['SNR: 0']"
8123-275193-0007_1,"['SNR: 1']"
2002-139469-0012_-9,"['SNR: -9']"
307-127535-0001_8,"['SNR: 8']"
4267-78186-0016_6,"['SNR: 6']"
5022-29405-0040_5,"['SNR: 5']"
7178-34645-0024_-15,"['SNR: -15']"
669-129074-0026_5,"['SNR: 5']"
6454-107462-0026_-9,"['SNR: -9']"
6529-62554-0041_-15,"['SNR: -15']"
6147-34606-0021_-8,"['SNR: -8']"
3830-12530-0033_-9,"['SNR: -9']"
2416-152139-0014_-10,"['SNR: -10']"
6181-216552-0006_2,"['SNR: 2']"
8425-291444-0017_-9,"['SNR: -9']"
233-134440-0005_1,"['SNR: 1']"
4859-22176-0014_-1,"['SNR: -1']"
7278-91083-0035_7,"['SNR: 7']"
3947-13262-0000_9,"['SNR: 9']"
40-222-0061_-14,"['SNR: -14']"
1723-141149-0052_2,"['SNR: 2']"
5192-19397-0029_-6,"['SNR: -6']"
211-122425-0047_3,"['SNR: 3']"
2691-156745-0029_-13,"['SNR: -13']"
8838-298546-0026_-1,"['SNR: -1']"
460-172359-0094_-6,"['SNR: -6']"
839-130898-0005_-6,"['SNR: -6']"
1334-135589-0057_-10,"['SNR: -10']"
458-126305-0019_-4,"['SNR: -4']"
1963-142393-0012_10,"['SNR: 10']"
2989-138035-0004_-8,"['SNR: -8']"
3947-13260-0045_-9,"['SNR: -9']"
696-93314-0023_-1,"['SNR: -1']"
8747-293952-0097_-4,"['SNR: -4']"
3374-298032-0019_-5,"['SNR: -5']"
445-123860-0023_-12,"['SNR: -12']"
8465-246940-0005_4,"['SNR: 4']"
5808-48608-0030_-2,"['SNR: -2']"
3982-178459-0056_-14,"['SNR: -14']"
587-54108-0035_-2,"['SNR: -2']"
3235-11599-0010_0,"['SNR: 0']"
1334-135589-0079_-3,"['SNR: -3']"
1081-125237-0081_-14,"['SNR: -14']"
4859-26870-0008_-1,"['SNR: -1']"
6925-80680-0026_-8,"['SNR: -8']"
4397-15678-0020_-2,"['SNR: -2']"
6818-68772-0047_-7,"['SNR: -7']"
6415-111615-0010_5,"['SNR: 5']"
8630-305212-0031_-2,"['SNR: -2']"
3240-131232-0023_-8,"['SNR: -8']"
4788-91208-0008_-11,"['SNR: -11']"
7278-104730-0013_-11,"['SNR: -11']"
6181-216552-0105_-7,"['SNR: -7']"
6147-34607-0034_-15,"['SNR: -15']"
1098-133695-0057_-1,"['SNR: -1']"
4137-11702-0038_9,"['SNR: 9']"
1970-10594-0034_-6,"['SNR: -6']"
4137-11701-0036_-7,"['SNR: -7']"
1963-142393-0005_-12,"['SNR: -12']"
1970-26100-0018_-8,"['SNR: -8']"
2836-5355-0005_-5,"['SNR: -5']"
26-495-0035_-9,"['SNR: -9']"
8014-112602-0000_-2,"['SNR: -2']"
625-132112-0049_7,"['SNR: 7']"
322-124147-0079_6,"['SNR: 6']"
233-134440-0017_-8,"['SNR: -8']"
831-130746-0032_1,"['SNR: 1']"
4137-11702-0030_-11,"['SNR: -11']"
3259-158083-0107_-11,"['SNR: -11']"
3983-5371-0007_-1,"['SNR: -1']"
1926-147979-0049_10,"['SNR: 10']"
4297-13009-0008_-15,"['SNR: -15']"
2416-152139-0064_-5,"['SNR: -5']"
4214-7146-0017_1,"['SNR: 1']"
5778-54535-0018_5,"['SNR: 5']"
3879-174923-0034_-2,"['SNR: -2']"
298-126790-0038_-5,"['SNR: -5']"
2391-145015-0036_0,"['SNR: 0']"
8088-284756-0070_-1,"['SNR: -1']"
2384-152900-0066_-10,"['SNR: -10']"
4214-7146-0074_-11,"['SNR: -11']"
1502-122615-0021_-15,"['SNR: -15']"
5456-58161-0008_7,"['SNR: 7']"
1246-124548-0020_3,"['SNR: 3']"
3440-171009-0014_-13,"['SNR: -13']"
696-93314-0003_10,"['SNR: 10']"
2289-152258-0035_-7,"['SNR: -7']"
2514-149482-0103_-7,"['SNR: -7']"
6064-56165-0011_-15,"['SNR: -15']"
7113-86041-0006_-12,"['SNR: -12']"
5750-100289-0054_-5,"['SNR: -5']"
311-124404-0034_-9,"['SNR: -9']"
250-142276-0061_1,"['SNR: 1']"
1235-135884-0037_-11,"['SNR: -11']"
3699-47246-0010_10,"['SNR: 10']"
2952-410-0058_-8,"['SNR: -8']"
307-127535-0023_-3,"['SNR: -3']"
6209-34599-0032_-13,"['SNR: -13']"
8425-291444-0019_4,"['SNR: 4']"
6000-55211-0041_-15,"['SNR: -15']"
4441-76263-0013_7,"['SNR: 7']"
233-155990-0007_0,"['SNR: 0']"
3440-171009-0033_-6,"['SNR: -6']"
1069-133709-0015_-7,"['SNR: -7']"
625-132112-0013_3,"['SNR: 3']"
8312-279790-0035_6,"['SNR: 6']"
4018-107338-0005_-8,"['SNR: -8']"
7367-86737-0070_3,"['SNR: 3']"
4088-158077-0053_-2,"['SNR: -2']"
4813-248638-0033_4,"['SNR: 4']"
4640-19188-0024_-2,"['SNR: -2']"
8098-278252-0016_-11,"['SNR: -11']"
1334-135589-0091_8,"['SNR: 8']"
200-124139-0004_-2,"['SNR: -2']"
374-180298-0009_-10,"['SNR: -10']"
4680-16026-0021_7,"['SNR: 7']"
6078-54013-0040_0,"['SNR: 0']"
7367-86737-0093_10,"['SNR: 10']"
4853-27671-0040_-4,"['SNR: -4']"
302-123516-0002_8,"['SNR: 8']"
4297-13006-0042_-9,"['SNR: -9']"
730-360-0042_-14,"['SNR: -14']"
730-359-0046_-8,"['SNR: -8']"
1098-133695-0087_-15,"['SNR: -15']"
5678-43302-0006_3,"['SNR: 3']"
5022-29411-0012_-3,"['SNR: -3']"
3607-29116-0023_4,"['SNR: 4']"
5456-24741-0019_-5,"['SNR: -5']"
103-1240-0030_-13,"['SNR: -13']"
87-121553-0009_8,"['SNR: 8']"
4018-103416-0021_-7,"['SNR: -7']"
8051-295385-0009_-10,"['SNR: -10']"
5688-41232-0059_-4,"['SNR: -4']"
1594-135914-0073_-7,"['SNR: -7']"
730-359-0032_-9,"['SNR: -9']"
5750-100289-0026_8,"['SNR: 8']"
7312-92432-0023_-11,"['SNR: -11']"
26-495-0014_-6,"['SNR: -6']"
5789-57195-0017_6,"['SNR: 6']"
6818-76332-0005_-9,"['SNR: -9']"
5561-39621-0045_10,"['SNR: 10']"
458-126305-0017_-2,"['SNR: -2']"
118-47824-0007_2,"['SNR: 2']"
8226-274371-0041_-4,"['SNR: -4']"
198-209-0013_-5,"['SNR: -5']"
87-121553-0097_-5,"['SNR: -5']"
1355-39947-0024_-4,"['SNR: -4']"
1069-133709-0025_0,"['SNR: 0']"
4853-27671-0002_0,"['SNR: 0']"
8098-278252-0028_-1,"['SNR: -1']"
19-198-0009_-10,"['SNR: -10']"
1723-141149-0055_-6,"['SNR: -6']"
3857-182315-0029_-2,"['SNR: -2']"
8098-278252-0014_-4,"['SNR: -4']"
5514-19192-0020_3,"['SNR: 3']"
669-129061-0082_-4,"['SNR: -4']"
1970-26100-0013_-10,"['SNR: -10']"
322-124146-0020_10,"['SNR: 10']"
3259-158083-0030_-11,"['SNR: -11']"
322-124147-0035_5,"['SNR: 5']"
3214-167606-0007_-1,"['SNR: -1']"
5390-30096-0021_3,"['SNR: 3']"
4137-11701-0026_-11,"['SNR: -11']"
8095-274348-0004_0,"['SNR: 0']"
4853-27670-0031_-13,"['SNR: -13']"
481-123720-0022_3,"['SNR: 3']"
8226-274369-0000_-3,"['SNR: -3']"
4088-158077-0062_-6,"['SNR: -6']"
441-130108-0031_-8,"['SNR: -8']"
289-121665-0002_-13,"['SNR: -13']"
4195-186237-0019_-5,"['SNR: -5']"
1334-135589-0012_4,"['SNR: 4']"
1334-135589-0085_-12,"['SNR: -12']"
1116-137572-0019_-3,"['SNR: -3']"
8770-295463-0018_-9,"['SNR: -9']"
2910-131096-0037_-1,"['SNR: -1']"
2952-408-0023_-3,"['SNR: -3']"
3374-298025-0024_8,"['SNR: 8']"
403-128339-0026_3,"['SNR: 3']"
911-128684-0031_-5,"['SNR: -5']"
229-130880-0025_6,"['SNR: 6']"
6848-76049-0009_-3,"['SNR: -3']"
5688-41232-0043_-6,"['SNR: -6']"
8238-283452-0012_8,"['SNR: 8']"
118-124588-0004_-9,"['SNR: -9']"
4340-15220-0002_9,"['SNR: 9']"
4214-7146-0018_-6,"['SNR: -6']"
8123-275209-0028_8,"['SNR: 8']"
8123-275209-0022_0,"['SNR: 0']"
2514-149482-0029_7,"['SNR: 7']"
4340-15220-0094_7,"['SNR: 7']"
1098-133695-0022_5,"['SNR: 5']"
3436-172171-0010_4,"['SNR: 4']"
6272-70168-0022_9,"['SNR: 9']"
4267-287369-0005_-11,"['SNR: -11']"
8238-274553-0035_1,"['SNR: 1']"
5456-62043-0007_-5,"['SNR: -5']"
3664-11714-0022_1,"['SNR: 1']"
198-129977-0013_-13,"['SNR: -13']"
5393-19219-0039_-4,"['SNR: -4']"
5778-12761-0018_-14,"['SNR: -14']"
8425-246962-0010_-14,"['SNR: -14']"
3374-298026-0006_9,"['SNR: 9']"
125-121124-0071_-3,"['SNR: -3']"
6147-34605-0040_0,"['SNR: 0']"
3830-12531-0026_10,"['SNR: 10']"
4680-16042-0005_0,"['SNR: 0']"
4397-15678-0026_-5,"['SNR: -5']"
1867-148436-0015_-13,"['SNR: -13']"
8629-261140-0019_4,"['SNR: 4']"
3607-29116-0007_8,"['SNR: 8']"
1578-140045-0027_-14,"['SNR: -14']"
3723-171631-0002_-3,"['SNR: -3']"
4898-28461-0068_-7,"['SNR: -7']"
7794-295947-0033_-3,"['SNR: -3']"
3374-298026-0009_-7,"['SNR: -7']"
5750-100289-0002_-13,"['SNR: -13']"
2910-131096-0075_4,"['SNR: 4']"
7505-258964-0036_-9,"['SNR: -9']"
6415-100596-0034_-7,"['SNR: -7']"
4813-248641-0006_0,"['SNR: 0']"
4441-76263-0025_-6,"['SNR: -6']"
2159-179156-0029_4,"['SNR: 4']"
3723-171115-0039_-7,"['SNR: -7']"
2518-154826-0051_-5,"['SNR: -5']"
2952-408-0010_9,"['SNR: 9']"
7190-90542-0027_-11,"['SNR: -11']"
7635-105661-0002_6,"['SNR: 6']"
3807-4923-0011_-1,"['SNR: -1']"
1963-142776-0021_-10,"['SNR: -10']"
6385-34669-0026_-7,"['SNR: -7']"
909-131044-0019_-9,"['SNR: -9']"
200-124139-0022_3,"['SNR: 3']"
5561-39621-0004_-9,"['SNR: -9']"
2136-5140-0024_-2,"['SNR: -2']"
441-130108-0032_-4,"['SNR: -4']"
8975-270782-0002_-11,"['SNR: -11']"
332-128985-0029_5,"['SNR: 5']"
6476-96661-0022_8,"['SNR: 8']"
5514-19193-0012_3,"['SNR: 3']"
8324-286683-0025_6,"['SNR: 6']"
4195-186238-0008_10,"['SNR: 10']"
446-123501-0013_8,"['SNR: 8']"
5104-33407-0046_-10,"['SNR: -10']"
8051-118101-0005_-14,"['SNR: -14']"
1069-133699-0019_-10,"['SNR: -10']"
322-124147-0053_-1,"['SNR: -1']"
8419-293469-0003_2,"['SNR: 2']"
7367-86737-0044_-12,"['SNR: -12']"
2391-145015-0119_1,"['SNR: 1']"
40-222-0005_8,"['SNR: 8']"
3807-4923-0055_-5,"['SNR: -5']"
441-128988-0000_-9,"['SNR: -9']"
5703-47198-0053_8,"['SNR: 8']"
8088-284756-0102_9,"['SNR: 9']"
8014-112602-0028_9,"['SNR: 9']"
4340-15220-0029_10,"['SNR: 10']"
2092-145706-0036_8,"['SNR: 8']"
5652-39938-0000_-4,"['SNR: -4']"
1594-135914-0070_-6,"['SNR: -6']"
4267-78186-0020_-5,"['SNR: -5']"
311-124404-0005_-14,"['SNR: -14']"
40-222-0007_-13,"['SNR: -13']"
412-126975-0049_-9,"['SNR: -9']"
5163-39921-0039_-13,"['SNR: -13']"
3723-171631-0009_-2,"['SNR: -2']"
839-130898-0085_-3,"['SNR: -3']"
198-126831-0024_-5,"['SNR: -5']"
5678-43303-0023_-3,"['SNR: -3']"
4214-7146-0002_-14,"['SNR: -14']"
625-132112-0029_7,"['SNR: 7']"
150-126112-0023_-14,"['SNR: -14']"
3879-173592-0029_9,"['SNR: 9']"
6081-42010-0027_10,"['SNR: 10']"
3374-298032-0039_8,"['SNR: 8']"
200-126784-0015_-14,"['SNR: -14']"
8630-305213-0038_-2,"['SNR: -2']"
8609-262281-0017_0,"['SNR: 0']"
198-126831-0022_-2,"['SNR: -2']"
7264-92314-0027_10,"['SNR: 10']"
6064-56165-0020_5,"['SNR: 5']"
2007-149877-0057_-10,"['SNR: -10']"
6880-216547-0053_-12,"['SNR: -12']"
8108-274318-0016_-4,"['SNR: -4']"
7226-86965-0016_-11,"['SNR: -11']"
8609-283227-0043_-11,"['SNR: -11']"
6529-62554-0040_-8,"['SNR: -8']"
1553-140048-0021_6,"['SNR: 6']"
4160-11549-0023_-13,"['SNR: -13']"
446-123502-0000_-8,"['SNR: -8']"
5339-14134-0009_-1,"['SNR: -1']"
1455-138263-0035_2,"['SNR: 2']"
1723-141149-0108_-9,"['SNR: -9']"
5104-33407-0001_-2,"['SNR: -2']"
1963-142776-0026_6,"['SNR: 6']"
5390-30102-0007_10,"['SNR: 10']"
6415-116629-0021_-15,"['SNR: -15']"
1263-138246-0022_-2,"['SNR: -2']"
201-127786-0015_8,"['SNR: 8']"
3607-135982-0050_8,"['SNR: 8']"
196-122150-0001_-4,"['SNR: -4']"
2518-154826-0049_-7,"['SNR: -7']"
1723-141149-0048_4,"['SNR: 4']"
2910-131096-0061_-7,"['SNR: -7']"
1743-142914-0029_2,"['SNR: 2']"
8975-270782-0061_-6,"['SNR: -6']"
1116-137572-0006_-7,"['SNR: -7']"
730-359-0028_-1,"['SNR: -1']"
7078-271888-0079_-8,"['SNR: -8']"
7178-34644-0006_-4,"['SNR: -4']"
2952-410-0010_-11,"['SNR: -11']"
1355-39947-0061_-10,"['SNR: -10']"
1455-138263-0050_-3,"['SNR: -3']"
6836-61803-0006_8,"['SNR: 8']"
83-9960-0004_7,"['SNR: 7']"
254-12312-0005_4,"['SNR: 4']"
5652-19215-0031_6,"['SNR: 6']"
1455-138263-0008_7,"['SNR: 7']"
2764-36617-0000_-12,"['SNR: -12']"
7312-92432-0005_-2,"['SNR: -2']"
4830-25904-0009_5,"['SNR: 5']"
233-155990-0030_3,"['SNR: 3']"
3486-166446-0009_6,"['SNR: 6']"
4014-186175-0012_8,"['SNR: 8']"
6147-34607-0021_2,"['SNR: 2']"
2989-138028-0034_10,"['SNR: 10']"
460-172359-0059_5,"['SNR: 5']"
302-123523-0014_-1,"['SNR: -1']"
6019-3185-0094_6,"['SNR: 6']"
1040-133433-0049_1,"['SNR: 1']"
1034-121119-0079_-14,"['SNR: -14']"
